"","date","hits","keyword","geo","time","gprop","category"
"2431",2018-06-17,45,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2432",2018-06-24,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2433",2018-07-01,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2434",2018-07-08,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2435",2018-07-15,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2436",2018-07-22,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2437",2018-07-29,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2438",2018-08-05,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2439",2018-08-12,23,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2440",2018-08-19,23,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2441",2018-08-26,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2442",2018-09-02,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2443",2018-09-09,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2444",2018-09-16,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2445",2018-09-23,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2446",2018-09-30,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2447",2018-10-07,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2448",2018-10-14,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2449",2018-10-21,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2450",2018-10-28,68,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2451",2018-11-04,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2452",2018-11-11,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2453",2018-11-18,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2454",2018-11-25,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2455",2018-12-02,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2456",2018-12-09,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2457",2018-12-16,23,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2458",2018-12-23,50,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2459",2018-12-30,47,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2460",2019-01-06,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2461",2019-01-13,66,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2462",2019-01-20,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2463",2019-01-27,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2464",2019-02-03,43,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2465",2019-02-10,21,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2466",2019-02-17,21,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2467",2019-02-24,21,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2468",2019-03-03,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2469",2019-03-10,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2470",2019-03-17,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2471",2019-03-24,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2472",2019-03-31,44,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2473",2019-04-07,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2474",2019-04-14,23,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2475",2019-04-21,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2476",2019-04-28,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2477",2019-05-05,43,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2478",2019-05-12,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2479",2019-05-19,43,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2480",2019-05-26,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2481",2019-06-02,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2482",2019-06-09,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2483",2019-06-16,43,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2484",2019-06-23,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2485",2019-06-30,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2486",2019-07-07,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2487",2019-07-14,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2488",2019-07-21,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2489",2019-07-28,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2490",2019-08-04,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2491",2019-08-11,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2492",2019-08-18,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2493",2019-08-25,21,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2494",2019-09-01,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2495",2019-09-08,21,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2496",2019-09-15,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2497",2019-09-22,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2498",2019-09-29,21,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2499",2019-10-06,21,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2500",2019-10-13,21,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2501",2019-10-20,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2502",2019-10-27,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2503",2019-11-03,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2504",2019-11-10,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2505",2019-11-17,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2506",2019-11-24,40,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2507",2019-12-01,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2508",2019-12-08,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2509",2019-12-15,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2510",2019-12-22,23,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2511",2019-12-29,22,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2512",2020-01-05,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2513",2020-01-12,38,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2514",2020-01-19,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2515",2020-01-26,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2516",2020-02-02,38,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2517",2020-02-09,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2518",2020-02-16,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2519",2020-02-23,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2520",2020-03-01,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2521",2020-03-08,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2522",2020-03-15,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2523",2020-03-22,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2524",2020-03-29,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2525",2020-04-05,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2526",2020-04-12,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2527",2020-04-19,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2528",2020-04-26,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2529",2020-05-03,53,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2530",2020-05-10,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2531",2020-05-17,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2532",2020-05-24,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2533",2020-05-31,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2534",2020-06-07,36,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2535",2020-06-14,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2536",2020-06-21,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2537",2020-06-28,37,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2538",2020-07-05,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2539",2020-07-12,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2540",2020-07-19,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2541",2020-07-26,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2542",2020-08-02,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2543",2020-08-09,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2544",2020-08-16,57,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2545",2020-08-23,37,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2546",2020-08-30,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2547",2020-09-06,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2548",2020-09-13,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2549",2020-09-20,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2550",2020-09-27,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2551",2020-10-04,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2552",2020-10-11,40,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2553",2020-10-18,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2554",2020-10-25,39,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2555",2020-11-01,18,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2556",2020-11-08,39,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2557",2020-11-15,38,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2558",2020-11-22,59,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2559",2020-11-29,38,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2560",2020-12-06,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2561",2020-12-13,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2562",2020-12-20,43,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2563",2020-12-27,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2564",2021-01-03,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2565",2021-01-10,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2566",2021-01-17,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2567",2021-01-24,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2568",2021-01-31,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2569",2021-02-07,39,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2570",2021-02-14,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2571",2021-02-21,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2572",2021-02-28,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2573",2021-03-07,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2574",2021-03-14,36,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2575",2021-03-21,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2576",2021-03-28,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2577",2021-04-04,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2578",2021-04-11,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2579",2021-04-18,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2580",2021-04-25,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2581",2021-05-02,19,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2582",2021-05-09,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2583",2021-05-16,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2584",2021-05-23,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2585",2021-05-30,100,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2586",2021-06-06,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2587",2021-06-13,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2588",2021-06-20,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2589",2021-06-27,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2590",2021-07-04,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2591",2021-07-11,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2592",2021-07-18,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2593",2021-07-25,20,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2594",2021-08-01,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2595",2021-08-08,41,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2596",2021-08-15,40,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2597",2021-08-22,42,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2598",2021-08-29,42,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2599",2021-09-05,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2600",2021-09-12,0,"BOA racing","world","2016-09-21 2021-09-21","web",0
"2601",2016-09-25,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2602",2016-10-02,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2603",2016-10-09,22,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2604",2016-10-16,22,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2605",2016-10-23,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2606",2016-10-30,22,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2607",2016-11-06,21,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2608",2016-11-13,22,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2609",2016-11-20,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2610",2016-11-27,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2611",2016-12-04,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2612",2016-12-11,21,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2613",2016-12-18,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2614",2016-12-25,23,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2615",2017-01-01,22,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2616",2017-01-08,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2617",2017-01-15,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2618",2017-01-22,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2619",2017-01-29,60,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2620",2017-02-05,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2621",2017-02-12,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2622",2017-02-19,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2623",2017-02-26,59,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2624",2017-03-05,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2625",2017-03-12,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2626",2017-03-19,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2627",2017-03-26,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2628",2017-04-02,40,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2629",2017-04-09,62,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2630",2017-04-16,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2631",2017-04-23,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2632",2017-04-30,41,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2633",2017-05-07,40,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2634",2017-05-14,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2635",2017-05-21,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2636",2017-05-28,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2637",2017-06-04,21,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2638",2017-06-11,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2639",2017-06-18,42,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2640",2017-06-25,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2641",2017-07-02,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2642",2017-07-09,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2643",2017-07-16,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2644",2017-07-23,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2645",2017-07-30,21,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2646",2017-08-06,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2647",2017-08-13,42,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2648",2017-08-20,21,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2649",2017-08-27,21,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2650",2017-09-03,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2651",2017-09-10,62,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2652",2017-09-17,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2653",2017-09-24,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2654",2017-10-01,81,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2655",2017-10-08,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2656",2017-10-15,40,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2657",2017-10-22,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2658",2017-10-29,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2659",2017-11-05,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2660",2017-11-12,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2661",2017-11-19,39,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2662",2017-11-26,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2663",2017-12-03,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2664",2017-12-10,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2665",2017-12-17,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2666",2017-12-24,22,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2667",2017-12-31,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2668",2018-01-07,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2669",2018-01-14,56,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2670",2018-01-21,38,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2671",2018-01-28,57,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2672",2018-02-04,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2673",2018-02-11,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2674",2018-02-18,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2675",2018-02-25,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2676",2018-03-04,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2677",2018-03-11,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2678",2018-03-18,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2679",2018-03-25,39,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2680",2018-04-01,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2681",2018-04-08,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2682",2018-04-15,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2683",2018-04-22,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2684",2018-04-29,58,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2685",2018-05-06,76,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2686",2018-05-13,77,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2687",2018-05-20,20,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2688",2018-05-27,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2689",2018-06-03,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2690",2018-06-10,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2691",2018-06-17,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2692",2018-06-24,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2693",2018-07-01,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2694",2018-07-08,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2695",2018-07-15,77,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2696",2018-07-22,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2697",2018-07-29,58,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2698",2018-08-05,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2699",2018-08-12,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2700",2018-08-19,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2701",2018-08-26,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2702",2018-09-02,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2703",2018-09-09,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2704",2018-09-16,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2705",2018-09-23,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2706",2018-09-30,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2707",2018-10-07,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2708",2018-10-14,38,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2709",2018-10-21,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2710",2018-10-28,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2711",2018-11-04,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2712",2018-11-11,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2713",2018-11-18,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2714",2018-11-25,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2715",2018-12-02,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2716",2018-12-09,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2717",2018-12-16,39,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2718",2018-12-23,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2719",2018-12-30,60,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2720",2019-01-06,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2721",2019-01-13,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2722",2019-01-20,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2723",2019-01-27,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2724",2019-02-03,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2725",2019-02-10,36,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2726",2019-02-17,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2727",2019-02-24,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2728",2019-03-03,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2729",2019-03-10,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2730",2019-03-17,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2731",2019-03-24,56,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2732",2019-03-31,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2733",2019-04-07,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2734",2019-04-14,39,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2735",2019-04-21,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2736",2019-04-28,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2737",2019-05-05,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2738",2019-05-12,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2739",2019-05-19,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2740",2019-05-26,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2741",2019-06-02,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2742",2019-06-09,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2743",2019-06-16,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2744",2019-06-23,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2745",2019-06-30,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2746",2019-07-07,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2747",2019-07-14,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2748",2019-07-21,76,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2749",2019-07-28,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2750",2019-08-04,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2751",2019-08-11,37,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2752",2019-08-18,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2753",2019-08-25,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2754",2019-09-01,18,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2755",2019-09-08,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2756",2019-09-15,17,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2757",2019-09-22,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2758",2019-09-29,70,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2759",2019-10-06,17,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2760",2019-10-13,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2761",2019-10-20,34,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2762",2019-10-27,17,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2763",2019-11-03,34,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2764",2019-11-10,51,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2765",2019-11-17,52,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2766",2019-11-24,17,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2767",2019-12-01,34,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2768",2019-12-08,35,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2769",2019-12-15,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2770",2019-12-22,19,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2771",2019-12-29,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2772",2020-01-05,17,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2773",2020-01-12,32,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2774",2020-01-19,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2775",2020-01-26,17,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2776",2020-02-02,49,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2777",2020-02-09,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2778",2020-02-16,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
"2779",2020-02-23,0,"BOA performance","world","2016-09-21 2021-09-21","web",0
